river_code,river_name,parent_code,parent_name,basin_name,stream_order,is_civilian,topology_path,source_type,waterway_type,description,has_osm_geo,wikidata_id,meta_data
126060,頭重溪幹線,126000,社子溪,社子溪,2,0,0@126000@126060,WRA,river,社子溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2420F0,大和溪,242000,花蓮溪,花蓮溪,2,0,0@242000@2420F0,WRA,river,花蓮溪官方水系,0,Q32715823,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Text_Entity_Extraction (從名稱/描述語意萃取出 花蓮縣)"", ""county_derivation_tier"": ""Tier_3_Text_Entity_Extraction"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
242011,大興溪,242010,光復溪,花蓮溪,3,0,0@242000@242010@242011,WRA,river,花蓮溪官方水系,0,Q106763289,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.3898656, ""outfall_lat"": 23.6160775, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.3899,23.6161 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
242090,加里洞溪,242000,花蓮溪,花蓮溪,2,0,0@242000@242090,WRA,river,花蓮溪官方水系,0,Q32433384,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Text_Entity_Extraction (從名稱/描述語意萃取出 花蓮縣)"", ""county_derivation_tier"": ""Tier_3_Text_Entity_Extraction"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
242080,羅莫溪,242000,花蓮溪,花蓮溪,2,0,0@242000@242080,WRA,river,花蓮溪官方水系,0,Q35406390,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.5115678, ""outfall_lat"": 23.6677756, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.5116,23.6678 落入 花蓮縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
242071,莫溪,242070,馬佛溪,花蓮溪,3,0,0@242000@242070@242071,WRA,river,花蓮溪官方水系,0,Q106763403,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Text_Entity_Extraction (從名稱/描述語意萃取出 花蓮縣)"", ""county_derivation_tier"": ""Tier_3_Text_Entity_Extraction"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
242051,文蘭溪,242050,木瓜溪,花蓮溪,3,0,0@242000@242050@242051,WRA,river,花蓮溪官方水系,0,Q106763385,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""9"", ""river_office_name"": ""第九河川分署"", ""office_valid_counties"": [""花蓮縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""花蓮縣"", ""primary_county_code"": ""10015"", ""is_border_river"": false, ""border_counties"": [""花蓮縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Text_Entity_Extraction (從名稱/描述語意萃取出 花蓮縣)"", ""county_derivation_tier"": ""Tier_3_Text_Entity_Extraction"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
167030,土庫排水,167000,阿公店溪,阿公店溪,2,0,0@167000@167030,WRA,river,阿公店溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""6"", ""river_office_name"": ""第六河川分署"", ""office_valid_counties"": [""臺南市"", ""高雄市""], ""has_outfall_gps"": true, ""outfall_lon"": 120.2788353, ""outfall_lat"": 22.8032242, ""primary_county"": ""高雄市"", ""primary_county_code"": ""64000"", ""is_border_river"": false, ""border_counties"": [""高雄市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.2788,22.8032 落入 高雄市 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
167020,旺萊溪,167000,阿公店溪,阿公店溪,2,0,0@167000@167020,WRA,river,阿公店溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""6"", ""river_office_name"": ""第六河川分署"", ""office_valid_counties"": [""臺南市"", ""高雄市""], ""has_outfall_gps"": true, ""outfall_lon"": 120.3988175, ""outfall_lat"": 22.8238901, ""primary_county"": ""高雄市"", ""primary_county_code"": ""64000"", ""is_border_river"": false, ""border_counties"": [""高雄市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.3988,22.8239 落入 高雄市 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
171000,前鎮河,0,,前鎮河,1,0,0@171000,WRA,river,前鎮河官方水系,0,Q11173760,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""6"", ""river_office_name"": ""第六河川分署"", ""office_valid_counties"": [""臺南市"", ""高雄市""], ""has_outfall_gps"": true, ""outfall_lon"": 120.3067937, ""outfall_lat"": 22.586764, ""primary_county"": ""高雄市"", ""primary_county_code"": ""64000"", ""is_border_river"": false, ""border_counties"": [""高雄市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.3068,22.5868 落入 高雄市 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
1180B1,土地公排水幹線,1180B0,坑子溪,南崁溪,3,0,0@118000@1180B0@1180B1,WRA,river,南崁溪官方水系,0,Q106311766,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.3178104, ""outfall_lat"": 25.0910208, ""primary_county"": ""桃園市"", ""primary_county_code"": ""68000"", ""is_border_river"": false, ""border_counties"": [""桃園市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.3178,25.0910 落入 桃園市 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
1180B2,貓尾崎排水幹線,1180B0,坑子溪,南崁溪,3,0,0@118000@1180B0@1180B2,WRA,river,南崁溪官方水系,0,Q106312475,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.3457547, ""outfall_lat"": 25.0754669, ""primary_county"": ""桃園市"", ""primary_county_code"": ""68000"", ""is_border_river"": false, ""border_counties"": [""桃園市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.3458,25.0755 落入 桃園市 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118050,大坑溪排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118050,WRA,river,南崁溪官方水系,0,Q106310697,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118030,瓦窯溝排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118030,WRA,river,南崁溪官方水系,0,Q106310564,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
1180A0,東門溪排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@1180A0,WRA,river,南崁溪官方水系,0,Q106311623,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118090,徐厝排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118090,WRA,river,南崁溪官方水系,0,Q106311496,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.2705333, ""outfall_lat"": 25.0735031, ""primary_county"": ""桃園市"", ""primary_county_code"": ""68000"", ""is_border_river"": false, ""border_counties"": [""桃園市""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.2705,25.0735 落入 桃園市 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118020,海湖排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118020,WRA,river,南崁溪官方水系,0,Q106310536,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118040,番子溝排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118040,WRA,river,南崁溪官方水系,0,Q106310609,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118060,番子窩排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118060,WRA,river,南崁溪官方水系,0,Q106310734,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118070,楓樹溪排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118070,WRA,river,南崁溪官方水系,0,Q106310786,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
118080,舊路溪排水幹線,118000,南崁溪,南崁溪,2,0,0@118000@118080,WRA,river,南崁溪官方水系,0,Q106311392,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""2"", ""river_office_name"": ""第二河川分署"", ""office_valid_counties"": [""桃園市"", ""新竹縣"", ""新竹市"", ""苗栗縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
